,ABV,FG,IBU,OG,SRM,boil_time,boil_time_units,extras,fermentables,hops,link,meets_guidelines,name,style,volume,volume_units,yeast
146,0.05,1.012,21,1.05,4,60,min,"{0: {'amount': 2.0, 'amount_unit': 'each', 'name': 'Whirlfloc Tablet', 'time': '10.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 29.1, 'amount_unit': 'lb', 'name': 'Wheat Malt (DE)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 37, 'color': 2, 'color_unit': '°L', 'generic': True}, 1: {'amount': 25.6, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 2: {'amount': 3.5, 'amount_unit': 'lb', 'name': 'Aromatic Malt (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 20, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 4.1, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}, 1: {'amount': 4.1, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}, 2: {'amount': 3.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}}",http://www.brewtoad.com/recipes/wheat-whacker,1,Wheat Whacker,American Wheat or Rye Beer,32.0,gal,"{0: {'name': '3.5\n\noz', 'yeast_lab': 'Wyeast', 'yeast_attenuation': 0.765}}"
147,0.053,1.014,39,1.054,4,60,min,0,"{0: {'amount': 11.2, 'amount_unit': 'lb', 'name': 'Pilsner (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.8, 'amount_unit': 'lb', 'name': 'Melanoidin (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 25, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 3.4, 'amount_unit': 'oz', 'name': 'Saaz (US)', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.038, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Saaz (CZ)', 'time': 45, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.032, 'generic': True}}",http://www.brewtoad.com/recipes/shrillsner,1,Shrillsner,Bohemian Pilsener,5.5,gal,"{0: {'name': 'Bohemian Lager', 'yeast_lab': 'Wyeast 2124', 'yeast_attenuation': 0.75}}"
148,0.049,1.013,32,1.05,5,60,min,0,"{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 2, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 15L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 15, 'color_unit': '°L', 'generic': True}, 2: {'amount': 6.0, 'amount_unit': 'oz', 'name': 'Dextrose (Corn Sugar)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 46, 'color': 0, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Ekuanot', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.15, 'generic': False}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Ekuanot', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.15, 'generic': False}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Ekuanot', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.14, 'generic': False}, 3: {'amount': 2.1, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}}",http://www.brewtoad.com/recipes/ekuanot-english-golden-ale-von-ebert-aha-rally-wort-giveaway-ale,1,Ekuanot English Golden Ale (Von Ebert AHA Rally...,American Pale Ale,5.3,gal,"{0: {'name': 'Safale S-04', 'yeast_lab': 'Fermentis S-04', 'yeast_attenuation': 0.75}}"
149,0.049,1.012,13,1.049,2,60,min,0,"{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 4.0, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 40, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Perle (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.078, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hallertauer Mittelfrüh (DE)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.042, 'generic': True}}",http://www.brewtoad.com/recipes/cucumber-wit-e75815,1,Cucumber Wit,Witbier,5.5,gal,"{0: {'name': 'Belgian Wit Ale Yeast', 'yeast_lab': 'White Labs WLP400', 'yeast_attenuation': 0.76}}"
150,0.046,1.016,40,1.051,9,60,min,"{0: {'amount': 8.0, 'amount_unit': 'g', 'name': 'Calcium Chloride', 'time': '60.0\nmin', 'use': 'Mash', 'generic': True}, 1: {'amount': 18.0, 'amount_unit': 'g', 'name': 'Gypsum (Calcium Sulfate)', 'time': '60.0\nmin', 'use': 'Mash', 'generic': True}}","{0: {'amount': 20.0, 'amount_unit': 'lb', 'name': 'Golden Promise (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 4.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Crystal 70L (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 70, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 2.5, 'amount_unit': 'oz', 'name': 'Challenger (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.096, 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Fuggle (UK)', 'time': 5, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.048, 'generic': True}}",http://www.brewtoad.com/recipes/kegworks-cask-esb,1,Kegworks Cask ESB,Extra Special/Strong Bitter (English Pale Ale),12.0,gal,"{0: {'name': 'London ESB Ale', 'yeast_lab': 'Wyeast 1968', 'yeast_attenuation': 0.69}}"
151,0.06,1.014,22,1.06,2,60,min,"{0: {'amount': 6.0, 'amount_unit': 'oz', 'name': 'Ginger Root (Fresh)', 'time': '60.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'each', 'name': 'Lemon Zest', 'time': '20.0\nmin', 'use': 'Boil', 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'each', 'name': 'Lime Zest', 'time': '20.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.4, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 40, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Summer (AU)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.06, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 4, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}}",http://www.brewtoad.com/recipes/ginger-beer-69,1,Ginger Beer,Belgian Specialty Ale,3.0,gal,"{0: {'name': 'U.S. West Coast', 'yeast_lab': ""Mangrove Jack's M44"", 'yeast_attenuation': 0.765}}"
152,0.051,1.009,31,1.049,3,60,min,0,"{0: {'amount': 5.0, 'amount_unit': 'kg', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Thomas Fawcett & Sons', 'use': 'Mash', 'PPG': 36, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 25.0, 'amount_unit': 'g', 'name': 'Amarillo (US)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.07, 'generic': True}, 1: {'amount': 25.0, 'amount_unit': 'g', 'name': 'Amarillo (US)', 'time': 15, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.07, 'generic': True}, 2: {'amount': 25.0, 'amount_unit': 'g', 'name': 'Amarillo (US)', 'time': 5, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.07, 'generic': True}, 3: {'amount': 25.0, 'amount_unit': 'g', 'name': 'Amarillo (US)', 'time': 1, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.07, 'generic': True}}",http://www.brewtoad.com/recipes/amarillo-smash-5,1,Amarillo SMaSH,Specialty Beer,21.0,L,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.805}}"
153,0.05,1.013,22,1.051,3,60,min,0,"{0: {'amount': 9.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 40, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 10L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 10, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Perle (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.078, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Saaz (CZ)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.032, 'generic': True}}",http://www.brewtoad.com/recipes/blonde-ale-7f7f0e,1,Blonde ale,Blonde Ale,6.0,gal,"{0: {'name': 'American Ale', 'yeast_lab': 'Wyeast 1056', 'yeast_attenuation': 0.75}}"
154,0.061,1.012,23,1.059,7,60,min,"{0: {'amount': 3.0, 'amount_unit': 'each', 'name': 'Lavender', 'time': '4.0\ndays', 'use': 'Secondary', 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'lemon verbanum', 'time': '4.0\ndays', 'use': 'Secondary', 'generic': False}}","{0: {'amount': 7.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'Vienna (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 4, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Belgian Candi Syrup - Amber', 'maltster': 'Any', 'use': 'Boil', 'PPG': 32, 'color': 40, 'color_unit': '°L', 'generic': True}, 3: {'amount': 10.0, 'amount_unit': 'oz', 'name': 'CaraFoam (DE)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.12, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Brewers Gold (DE)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.06, 'generic': True}}",http://www.brewtoad.com/recipes/a-women-s-day-lavendar-saison-theresa-malkiel-edition,1,A Women's Day Lavendar Saison Theresa Malkiel E...,Saison,5.5,gal,"{0: {'name': 'Belle Saison', 'yeast_lab': 'Danstar', 'yeast_attenuation': 0.825}, 1: {'name': 'Belle Saison', 'yeast_lab': 'Danstar', 'yeast_attenuation': 0.825}, 2: {'name': 'Belgian Style Saison Ale Yeast Blend', 'yeast_lab': 'White Labs WLP568', 'yeast_attenuation': 0.75}, 3: {'name': 'Belgian Style Saison Ale Yeast Blend', 'yeast_lab': 'White Labs WLP568', 'yeast_attenuation': 0.8}}"
155,0.057,1.013,40,1.057,7,60,min,0,"{0: {'amount': 9.0, 'amount_unit': 'lb', 'name': 'Golden Promise (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Munich - Light 10L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 10, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 40L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Pilgrim (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11, 'generic': True}, 1: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'Pilgrim (UK)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11, 'generic': True}, 2: {'amount': 4.0, 'amount_unit': 'oz', 'name': 'Pilgrim (UK)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.11, 'generic': True}, 3: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Pilgrim (UK)', 'time': 20, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.11, 'generic': True}}",http://www.brewtoad.com/recipes/the-pilgrim,1,The Pilgrim,American Pale Ale,5.25,gal,"{0: {'name': 'California Ale', 'yeast_lab': 'White Labs WLP001', 'yeast_attenuation': 0.765}}"
156,0.033,1.004,3,1.03,2,20,min,"{0: {'amount': 1.0, 'amount_unit': 'each', 'name': 'Irish Moss', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 0.9, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.9, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 40, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Tettnanger (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}}",http://www.brewtoad.com/recipes/berlinner-1af638,1,berlinner,Berliner Weisse,1.75,gal,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.855}}"
157,0.05,1.011,20,1.049,3,70,min,0,"{0: {'amount': 7.75, 'amount_unit': 'lb', 'name': 'Pilsner (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Vienna (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 4, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Munich - Light 10L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 10, 'color_unit': '°L', 'generic': True}, 3: {'amount': 4.0, 'amount_unit': 'oz', 'name': 'Acidulated Malt (DE)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 27, 'color': 3, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hallertauer Mittelfrüh (DE)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Hallertauer Mittelfrüh (DE)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Hallertauer Mittelfrüh (DE)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}}",http://www.brewtoad.com/recipes/helles-pun,1,Helles Pun,Munich Helles,6.0,gal,"{0: {'name': 'Munich Lager', 'yeast_lab': 'Wyeast 2308', 'yeast_attenuation': 0.78}}"
158,0.047,1.012,29,1.048,2,60,min,0,"{0: {'amount': 27.0, 'amount_unit': 'lb', 'name': 'Pilsner (US)', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 2.75, 'amount_unit': 'oz', 'name': 'Perle (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.094, 'generic': True}, 1: {'amount': 3.0, 'amount_unit': 'oz', 'name': 'Saaz (CZ)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.035, 'generic': True}}",http://www.brewtoad.com/recipes/untitled-german-pilsner-pils-161924,1,Untitled German Pilsner (Pils) 161924,German Pilsner (Pils),16.5,gal,"{0: {'name': 'Bavarian Lager', 'yeast_lab': 'Wyeast 2206', 'yeast_attenuation': 0.75}}"
159,0.042,1.009,32,1.041,5,75,min,0,"{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': 'Golden Promise (UK)', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 37, 'color': 2, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 20L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 20, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Victory (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 28, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.057999999999999996, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.057999999999999996, 'generic': True}}",http://www.brewtoad.com/recipes/pride-of-guadalupe,1,Pride of Guadalupe,Special/Best/Premium Bitter,6.0,gal,"{0: {'name': 'Thames Valley Ale', 'yeast_lab': 'Wyeast 1275', 'yeast_attenuation': 0.77}}"
160,0.044000000000000004,1.006,25,1.039,1,60,min,0,"{0: {'amount': 8.5, 'amount_unit': 'lb', 'name': 'Pilsner (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.13, 'amount_unit': 'oz', 'name': 'Galena (US)', 'time': 50, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 3: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}}",http://www.brewtoad.com/recipes/tart-brett-lacto-beer,1,tart brett lacto beer,Specialty Beer,6.0,gal,"{0: {'name': 'Brettanomyces Bruxellensis', 'yeast_lab': 'Wyeast 5112', 'yeast_attenuation': 0.8}, 1: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.855}, 2: {'name': 'Lactobacillus', 'yeast_lab': 'Wyeast 5335', 'yeast_attenuation': 0.0}}"
161,0.051,1.01,14,1.05,3,60,min,"{0: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Coriander Seed', 'time': '5.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Lemon Zest', 'time': '5.0\nmin', 'use': 'Boil', 'generic': True}, 2: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Lime Zest', 'time': '5.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 6.8, 'amount_unit': 'lb', 'name': 'Pilsner (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 5.5, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 40, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Boil', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Motueka (NZ)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 1: {'amount': 1.25, 'amount_unit': 'oz', 'name': 'Motueka (NZ)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Motueka (NZ)', 'time': 5, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}}",http://www.brewtoad.com/recipes/sandy-girl,1,Sandy Girl,Witbier,6.5,gal,"{0: {'name': 'Northeastern Abbey', 'yeast_lab': 'The Yeast Bay', 'yeast_attenuation': 0.79}}"
162,0.051,1.012,27,1.051,14,60,min,0,"{0: {'amount': 7.5, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}, 2: {'amount': 12.0, 'amount_unit': 'oz', 'name': 'Carapils (Dextrine Malt) (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 1, 'color_unit': '°L', 'generic': True}, 3: {'amount': 8.0, 'amount_unit': 'oz', 'name': 'Victory (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 28, 'color_unit': '°L', 'generic': True}, 4: {'amount': 4.0, 'amount_unit': 'oz', 'name': 'Pale Chocolate (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 207, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.8, 'amount_unit': 'oz', 'name': 'Challenger (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.098, 'generic': True}}",http://www.brewtoad.com/recipes/english-brown-7181ee,1,English Brown,Northern English Brown Ale,5.25,gal,"{0: {'name': 'London Ale', 'yeast_lab': 'Wyeast 1028', 'yeast_attenuation': 0.77}}"
163,0.055,1.011,40,1.053,6,60,min,0,"{0: {'amount': 7.5, 'amount_unit': 'lb', 'name': 'Pale 2-Row (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Munich Light (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 10, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Amber (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 27, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Flaked Barley', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.14300000000000002, 'generic': True}, 1: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Warrior (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.16, 'generic': True}, 2: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 3: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07, 'generic': True}, 4: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}}",http://www.brewtoad.com/recipes/penny-pinch-er-pale-ale,1,Penny Pinch'er Pale Ale,American Pale Ale,5.0,gal,"{0: {'name': 'San Diego Super Yeast', 'yeast_lab': 'White Labs WLP090', 'yeast_attenuation': 0.8}}"
